col,text,label
"@ScottGottliebMD Kudos to you, but, decisions makers at all levels must be a one team   in all aspects of #CoronaVirus #Covid19 fight, no more #CoronaVirusNoTestsNoCases mindset b/c #CoronaVirusIsNoFlu #amp; become #CoronaVirusPandemic when cases #amp; de","@ScottGottliebMD Kudos to you, but, decisions makers at all levels must be a one team   in all aspects of #CoronaVirus #Covid19 fight, no more #CoronaVirusNoTestsNoCases mindset b/c #CoronaVirusIsNoFlu #amp; become #CoronaVirusPandemic when cases #amp; de",funny
Hell naw! #Oakland #California #GrandPrincess #CoronavirusOutbreak https://t.co/7z6jS4CgCu,Hell naw! #Oakland #California #GrandPrincess #CoronavirusOutbreak https://t.co/7z6jS4CgCu,irrelevant
"in the morning GLOBAL #CoronavirusOutbreak CASES was 105.820 now  REACH 109,835 increased by 4015 in just a day https://t.co/XoKpnlplmq","in the morning GLOBAL #CoronavirusOutbreak CASES was 105.820 now  REACH 109,835 increased by 4015 in just a day https://t.co/XoKpnlplmq",informative
#coronavirusuk #Coronavirusireland # Coronavid19 #CoronavirusOutbreak #panicbuyers #panickbuying #panicbuyinguk #panicbuy #panicbuyer #toiletpaper #toiletroll https://t.co/rasdbZSfOG https://t.co/ARF7gu7KJu,#coronavirusuk #Coronavirusireland #Coronavid19 #CoronavirusOutbreak #panicbuyers #panickbuying #panicbuyinguk #panicbuy #panicbuyer #toiletpaper #toiletroll https://t.co/rasdbZSfOG https://t.co/ARF7gu7KJu,irrelevant
"@JZarif @realDonaldTrump From Iran re #CoronavirusOutbreak in Northern provinces. و� و� و� م ا� �� � � ا� � � � � � د� � دو � � م � � � � ا � � ل ود� � � � � � د� � د
 # � � � � و� � ا د� � م از� � د� � ا� � از ۲۴ ساعت گ� � ش�","@JZarif @realDonaldTrump From Iran re #CoronavirusOutbreak in Northern provinces .آخوندهای قمی اول از همه به شمال فرار کردندو همه را آلوده کردند
 #کرونا درمازندران از ۲۴ ساعت گذش�",irrelevant
"Coronavirus in USA
Cases: 520 (0.0001%)
Deaths: 21 (0.000006%)

Influenza in USA
Cases: 34,000,000 (10%)
Deaths: 20,000 (0.006%)

#MediaDrivenPanic #FakeNews 

#Coronavirus #CoronavirusUSA #CoronavirusOutbreak #CoronaVirusUpdate #CoronaVirusUpdates https://t.co/8sk1I8foLt","Coronavirus in USA
Cases: 520 (0.0001%)
Deaths: 21 (0.000006%)

Influenza in USA
Cases: 34,000,000 (10%)
Deaths: 20,000 (0.006%)

#MediaDrivenPanic #FakeNews 

#Coronavirus #CoronavirusUSA #CoronavirusOutbreak #CoronaVirusUpdate #CoronaVirusUpdates https://t.co/8sk1I8foLt",informative
"@SpeakerPelosi @SenSchumer So, where in the spectrum of fighting the #CoronavirusOutbreak does turning a blind eye to rampant public defecation in the streets fall? #NancyPelosi #ChuckSchumer  #ArmyforTrump","@SpeakerPelosi @SenSchumer So, where in the spectrum of fighting the #CoronavirusOutbreak does turning a blind eye to rampant public defecation in the streets fall? #NancyPelosi #ChuckSchumer  #ArmyforTrump",funny
"#COVID_19  #WHO #Coronavirus #Outbreak #PCR 
JAPAN's rank as positive cases is down to #10.  
Reconsideration shall be made concerinig PCR test results.
Japanese gov. would not apply the symptoms, actually only several hundred/day even he has 3 thousand/day capacity. https://t.co/1u5hGHHQyX","#COVID_19  #WHO #Coronavirus #Outbreak #PCR 
JAPAN's rank as positive cases is down to #10.  
Reconsideration shall be made concerinig PCR test results.
Japanese gov. would not apply the symptoms, actually only several hundred/day even he has 3 thousand/day capacity. https://t.co/1u5hGHHQyX",informative
"Are there enough testing facilities in the country? What happens when a person tests positive for #COVID19? Click here to find out. 

#CoronavirusOutbreak #Coronavirus

https://t.co/DezvTfA5tK","Are there enough testing facilities in the country? What happens when a person tests positive for #COVID19? Click here to find out. 

#CoronavirusOutbreak #Coronavirus

https://t.co/DezvTfA5tK",informative
"Picture of elderly man infected with coronavirus, talking through a window with his wife goes viral.... #Coronavirus #Kirkland #Washington #UnitedStates #CoronavirusUS #COVID19US #CoronavirusOutbreak #COVID #COVID19 #COVID_19 #COVID2019 #COVIDー19  https://t.co/RdVfJcXFFP","Picture of elderly man infected with coronavirus, talking through a window with his wife goes viral.... #Coronavirus #Kirkland #Washington #UnitedStates #CoronavirusUS #COVID19US #CoronavirusOutbreak #COVID #COVID19 #COVID_19 #COVID2019 #COVIDー19  https://t.co/RdVfJcXFFP",emotional
"� � � � � � 是� � 部�匪� � � � � � � ，� �� � � � �.

# � � 状病 �'� � � '# � � 状病 �' # 肺炎 # 病 � '# �� � � 肺� � �追踪 # �� �� # �� � � # �� � � 肺炎 # � � 型 � � 状病 � '# � � � � 肺炎 # �� � � � �情 #CoronavirusOutbreak #Coronavirus #China #Wuhan #Coronaviruswuhan #Coronarvirues #Corona # COVID19 https://t.co/KhVYWcQh06","这就像是一部警匪片一样，猫捉老鼠.

#冠状病毒爆发 #冠状病毒 #肺炎 #病毒 #武汉肺炎追踪 #中国 #武汉 #武汉肺炎 #新型冠状病毒 #新型肺炎 #武汉疫情 #CoronavirusOutbreak #Coronavirus #China #Wuhan #Coronaviruswuhan #Coronarvirues #Corona #COVID19 https://t.co/KhVYWcQh06",irrelevant
Face Masks with 3 Activated Carbon Filter Cotton Sheet N95 PM2.5 (Dark grey) https://t.co/SWiiwRN1Ma   ad #coronavirus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #SARSCoV2 #china #wuhan #flu #CoronaOutbreak #COVID19,Face Masks with 3 Activated Carbon Filter Cotton Sheet N95 PM2.5 (Dark grey) https://t.co/SWiiwRN1Ma   ad #coronavirus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #SARSCoV2 #china #wuhan #flu #CoronaOutbreak #COVID19,informative
"Question: Could #coronavirus be man-made? 

#COVID19 #CoronavirusOutbreak #Coronavid19","Question: Could #coronavirus be man-made? 

#COVID19 #CoronavirusOutbreak #Coronavid19",funny
. @ UN @Europarl_EN @Congreso_Es @sanchezcastejon @CasaReal #coronavirus #CoronavirusOutbreak # Coronavid19 #video https://t.co/lNHJM5UaG6,.@UN @Europarl_EN @Congreso_Es @sanchezcastejon @CasaReal #coronavirus #CoronavirusOutbreak #Coronavid19 #video https://t.co/lNHJM5UaG6,irrelevant
"The @UNHumanRights chief urges states to put human rights first as #COVID19 spreads https://t.co/SfiOU7tw5t #CoronavirusOutbreak containment measures may ""push over the edge"" vulnerable groups ""barely surviving economically"" via @JURISTnews https://t.co/SfiOU7tw5t https://t.co/W6FcfC95gA","The @UNHumanRights chief urges states to put human rights first as #COVID19 spreads https://t.co/SfiOU7tw5t #CoronavirusOutbreak containment measures may ""push over the edge"" vulnerable groups ""barely surviving economically"" via @JURISTnews https://t.co/SfiOU7tw5t https://t.co/W6FcfC95gA",informative
"So it took a worldwide virus to remind y'all that you need to wipe your butt properly, wash your hands on the regular and not eat everything and stop being so nasty. There's not a vaccine that replaces proper hygiene. #CoronavirusOutbreak #COVID19 #coronavirus","So it took a worldwide virus to remind y'all that you need to wipe your butt properly, wash your hands on the regular and not eat everything and stop being so nasty. There's not a vaccine that replaces proper hygiene. #CoronavirusOutbreak #COVID19 #coronavirus",emotional
"@USATODAY In simple words: ""I do not want to get infected, stay clear of me! #CoronavirusOutbreak","@USATODAY In simple words: ""I do not want to get infected, stay clear of me! #CoronavirusOutbreak",funny
Should you avoid the #gym during the #coronavirusoutbreak? https://t.co/OqIRB5QUlP #Coronavirus,Should you avoid the #gym during the #coronavirusoutbreak? https://t.co/OqIRB5QUlP #Coronavirus,concerned
"There so many levels of idiot here including that neither one them knows the Nero reference...

#CoronavirusOutbreak https://t.co/2bWWEDE9vz","There so many levels of idiot here including that neither one them knows the Nero reference...

#CoronavirusOutbreak https://t.co/2bWWEDE9vz",funny
"#EliminationChamber #WWEChamber #WWE  #WWEEliminationChamber #WWE #WWEonBT #coronavirus #Coronavid19 #CoronavirusOutbreak 
https://t.co/FXlFqfijNV","#EliminationChamber #WWEChamber #WWE  #WWEEliminationChamber #WWE #WWEonBT #coronavirus #Coronavid19 #CoronavirusOutbreak 
https://t.co/FXlFqfijNV",irrelevant
"Seriously, how can someone watch that and NOT say in the control booth , “JESUS! Cut to commercial quick and call 911, It must be a stroke.” #bizzaroworld #COVID19 #CoronavirusOutbreak #coronavirus #TrumpIsAnIdiot @FoxNewsSunday https://t.co/fPaW00FjD3","Seriously, how can someone watch that and NOT say in the control booth , “JESUS! Cut to commercial quick and call 911, It must be a stroke.” #bizzaroworld #COVID19 #CoronavirusOutbreak #coronavirus #TrumpIsAnIdiot @FoxNewsSunday https://t.co/fPaW00FjD3",concerned
"When people sneeze, you know folks gonna yell out ""#CORONA!""

like people yell out ""KOBE!"" when they throw trash at the garbage can from distance!!

Dont believe me, just Watch!!

I've already started!

#CoronavirusOutbreak #COVIDー19 #COVID19","When people sneeze, you know folks gonna yell out ""#CORONA!""

like people yell out ""KOBE!"" when they throw trash at the garbage can from distance!!

Dont believe me, just Watch!!

I've already started!

#CoronavirusOutbreak #COVIDー19 #COVID19",funny
#TedCruz #CPAC #UScoronavirus #Covid # COVID19 # SarsCoV2 # 2019nCoV #NCIP #NECIP #WuhanCoronavirusOutbreak #Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus https://t.GIZ9,#TedCruz #CPAC #UScoronavirus #Covid #COVID19 #SarsCoV2 #2019nCoV #NCIP #NECIP #WuhanCoronavirusOutbreak #Wuhan #wuhanvirus #WuhanOutbreak #coronavirus #CoronavirusOutbreak #ChinaCoronaVirus https://t.co/09ZIZnMgGU,irrelevant
"@WHO @WHOSEARO @WHOWPRO @WHO_Europe @WHOAFRO @WHOEMRO @pahowho No one:

WHO:China is doing an excellent job on controlling #Covid_19 outbreak","@WHO @WHOSEARO @WHOWPRO @WHO_Europe @WHOAFRO @WHOEMRO @pahowho No one:

WHO:China is doing an excellent job on controlling #Covid_19 outbreak",funny
"#auspol

#ScottyFomMarketing 
#COALition  
#AuspolSoCorrupt 

#MisManagement and #corruption on steroids

#EconomyTanking faster now with #coronavirusaus #CoronavirusOutbreak 

#sportsrorts 
#AUSTRALIANBUSHFIRES https://t.co/SpbwtAfLAg","#auspol

#ScottyFomMarketing 
#COALition  
#AuspolSoCorrupt 

#MisManagement and #corruption on steroids

#EconomyTanking faster now with #coronavirusaus #CoronavirusOutbreak 

#sportsrorts 
#AUSTRALIANBUSHFIRES https://t.co/SpbwtAfLAg",irrelevant
"Are there enough testing facilities in the country? What happens when a person tests positive for #COVID19? Click here to find out. 

#CoronavirusOutbreak #Coronavirus

https://t.co/BZOOeUTL8s","Are there enough testing facilities in the country? What happens when a person tests positive for #COVID19? Click here to find out. 

#CoronavirusOutbreak #Coronavirus

https://t.co/BZOOeUTL8s",informative
"@WHO @WHOSEARO @WHOWPRO @WHOAFRO @pahowho @WHOEMRO @WHO_Europe No one:

WHO:China is doing an excellent job on controlling #Covid_19 outbreak","@WHO @WHOSEARO @WHOWPRO @WHOAFRO @pahowho @WHOEMRO @WHO_Europe No one:

WHO:China is doing an excellent job on controlling #Covid_19 outbreak",informative
"#Coronavirus: # SARS_Co_V2, # COVID_19 northern Italy in imposed quarantine

The government quarantined until April 3 Lombardy and 14 other provinces in Piedmont, Veneto, Emilia-Romagna and the Markets.
Le Figaro https://t.co/T4mm6cFapQ","#Coronavirus:#SARS_Co_V2, #COVID_19 le nord de l’Italie en quarantaine imposée

Le gouvernement a mis en quarantaine jusqu’au 3 avril la Lombardie et 14 autres provinces dans le Piemont, la Vénétie, l’Émilie-Romagne et les Marchés. 
Le Figaro https://t.co/T4mm6cFapQ",informative
"This is golden. I thought it was a hoax, Ted?? #coronaviruspandemic https://t.co/OELJvHsJ6z","This is golden. I thought it was a hoax, Ted?? #coronaviruspandemic https://t.co/OELJvHsJ6z",funny
"I understand republicans believing Trump in the beginning. He was their great white hope, but damn now it’s just stupid. #coronavirus #CoronavirusOutbreak","I understand republicans believing Trump in the beginning. He was their great white hope, but damn now it’s just stupid. #coronavirus #CoronavirusOutbreak",offensive
"COVID19 Rise to 10 Confirmed Cases in Philippines; Greenhills Mall Now a Ghost Town on Mall Hours
#coronavirusoutbreak #cases #pandemic #protectyourself #china #virus 
 https://t.co/Mi3Sb2Cg8V","COVID19 Rise to 10 Confirmed Cases in Philippines; Greenhills Mall Now a Ghost Town on Mall Hours
#coronavirusoutbreak #cases #pandemic #protectyourself #china #virus 
 https://t.co/Mi3Sb2Cg8V",informative
"@CDCgov #CDCgov #COVIDー19 #CoronavirusUpdate #CoronavirusOutbreak #CoronavirusUSA #Coronavirus #CDCTRAVELNOTICE #Breaking_News #BreakingNews #News #USA #Health #Chinavirus #China 

California Governor Gavin Newsom gives update on Coronavirus outbreak ht","@CDCgov #CDCgov #COVIDー19 #CoronavirusUpdate #CoronavirusOutbreak #CoronavirusUSA #Coronavirus #CDCTRAVELNOTICE #Breaking_News #BreakingNews #News #USA #Health #Chinavirus #China 

California Governor Gavin Newsom gives update on Coronavirus outbreak ht",irrelevant
"Went into a mini mart today and throat dried in 10 seconds, making me cough.
While waiting in line, someone asked to use the bathroom.
The cashier said ""no I just got done throwing up in there"".
#COVID19 here I come.

#CoronavirusOutbreak
#coronavirus
#COVID
#COVID2019
#COVID2019","Went into a mini mart today and throat dried in 10 seconds, making me cough.
While waiting in line, someone asked to use the bathroom.
The cashier said ""no I just got done throwing up in there"".
#COVID19 here I come.

#CoronavirusOutbreak
#coronavirus
#COVID
#COVID2019
#COVID2019",funny
"The Italian government has lockdown huge parts of the northern region in an effort to try and contain the coronavirus 

#coronavirus #CoronavirusOutbreak #CoronaVirusSeattle #Coronavirusnyc #COVID19 #COVID2019 https://t.co/mziBIXLoJR","The Italian government has lockdown huge parts of the northern region in an effort to try and contain the coronavirus 

#coronavirus #CoronavirusOutbreak #CoronaVirusSeattle #Coronavirusnyc #COVID19 #COVID2019 https://t.co/mziBIXLoJR",informative
"#CoronavirusOutbreak 
33 states now have #coronavirus.

#BioTech Stocks Are All Green After Hours. 💰🚀
$AIM $VXRT $SPEX $BIOC $CODX $INO $RTTR $IBIO $ONTX $COCP $CBLI $VBIV $CERS $AEMD $BCRX $APT $CORV $ATNH $SEEL $SCYX $TNXP $ENZ $PACB $KRMD $GH $TMDI $LPCN $MBRX $DMPI $SESN https://t.co/WI50X4L3b0","#CoronavirusOutbreak 
33 states now have #coronavirus.

#BioTech Stocks Are All Green After Hours. 💰🚀
$AIM $VXRT $SPEX $BIOC $CODX $INO $RTTR $IBIO $ONTX $COCP $CBLI $VBIV $CERS $AEMD $BCRX $APT $CORV $ATNH $SEEL $SCYX $TNXP $ENZ $PACB $KRMD $GH $TMDI $LPCN $MBRX $DMPI $SESN https://t.co/WI50X4L3b0",informative
"How many cases do oyu think there will be tommorow?
#COVID19 #coronavirus #COVID2019 #CoronavirusOutbreak #Coronavid19 #mondaythoughts #MondayMotivaton #SundayMotivation #SundayThoughts","How many cases do oyu think there will be tommorow?
#COVID19 #coronavirus #COVID2019 #CoronavirusOutbreak #Coronavid19 #mondaythoughts #MondayMotivaton #SundayMotivation #SundayThoughts",funny
"At what point do you think #America will be quarantined? If any? Do you think it will be a certain confirmed number of #COVID cases? #SpeakOut below!

#CoronavirusUSA #CoronavirusOutbreak #COVID","At what point do you think #America will be quarantined? If any? Do you think it will be a certain confirmed number of #COVID cases? #SpeakOut below!

#CoronavirusUSA #CoronavirusOutbreak #COVID",offensive
"JUST IN: India reports 5 new cases of coronavirus, raising total to 40 cases.#CoronavirusOutbreak #coronavirus","JUST IN: India reports 5 new cases of coronavirus, raising total to 40 cases.#CoronavirusOutbreak #coronavirus",informative
